speed_1042,power_1042,speed_1043,power_1043,speed_1044,power_1044,speed_1045,power_1045,speed_1046,power_1046,speed_1047,power_1047,speed_1048,power_1048,speed_1049,power_1049,speed_1050,power_1050,speed_1051,power_1051,speed_1052,power_1052,speed_1053,power_1053,speed_1054,power_1054,speed_1056,power_1056
5.659999847,260.730011,5.989999771,306.4200134,6.210000038,366.7600098,5.380000114,226.3000031,4.130000114,-3.309999943,4.739999771,89.33999634,4.679999828,128.6199951,4.900000095,145.3500061,4.760000229,116.9000015,4.829999924,187.4700012,5.130000114,198.7200012,5.179999828,188.7299957,5.150000095,179.7899933,5.369999886,277.2200012
6.099999905,330.6900024,5.28000021,193.5299988,6.460000038,394.1900024,4.5,98.61000061,4.110000134,-4,4.449999809,107.0500031,4.539999962,116.2799988,4.690000057,120.5100021,5.039999962,148.7599945,4.769999981,178.4499969,4.849999905,153.8800049,5.489999771,223.4799957,5,165.9100037,5.489999771,298.8299866
6.619999886,451.4400024,5.880000114,281.519989,6.559999943,521.6300049,4.619999886,128.7599945,4.699999809,-3.299999952,4.739999771,140.7200012,4.46999979,99,4.809999943,143.4400024,5.25,174.8800049,5,204.7799988,4.900000095,155.1799927,5.949999809,286.5899963,4.949999809,164.0399933,5.650000095,325.0499878
6.710000038,465.1199951,5.440000057,224.5800018,6.190000057,445.3900146,5.480000019,244.1499939,4.880000114,-3.420000076,4.96999979,169.0599976,4.760000229,134.4299927,5.010000229,172.0299988,4.940000057,145.2899933,4.949999809,197.8899994,4.929999828,187.9499969,5.420000076,197.9700012,5.050000191,160.3300018,5.619999886,305.5499878
4.710000038,154.2799988,4.440000057,106.7799988,4.539999962,145.7899933,4.329999924,106.4499969,4.519999981,-5.03000021,3.890000105,51.15999985,3.710000038,37.54999924,4.369999886,98.54000092,3.539999962,22.95000076,4.590000153,117.4100037,4.329999924,122.3099976,4.409999847,107.1800003,4.440000057,124.8899994,4.920000076,167.9400024
4.96999979,159.3399963,4.559999943,108.5800018,4.619999886,147.3800049,4.519999981,123.1299973,4.480000019,-8.720000267,4.170000076,67.54000092,4.21999979,78.37999725,4.260000229,71.43000031,4.199999809,69.83999634,5.21999979,221.3699951,4.570000172,133.2799988,5.289999962,201.4400024,4.369999886,112.1500015,5.480000019,248.1600037
5.710000038,277.4899902,5.489999771,243.8500061,5.679999828,315.6700134,5.329999924,247.8000031,4.920000076,-10.14999962,5.260000229,182.7200012,4.170000076,88.15000153,5.210000038,203.6900024,5.210000038,182.6000061,6.050000191,420.3999939,4.570000172,178.4900055,5.099999905,181.7100067,6.260000229,384.6799927,6.710000038,501.2799988
4.519999981,121.9800034,4.710000038,88.63999939,4.300000191,86.45999908,4.730000019,107.9599991,4.800000191,-6.239999771,4.159999847,80.02999878,5.619999886,237.5,5.019999981,155.2299957,5.519999981,223.8500061,6.289999962,399.0400085,6.079999924,359.6600037,6.769999981,522.9799805,5.130000114,220.9400024,6.670000076,568.3200073
4.090000153,75.25,3.829999924,1.980000019,3.549999952,15.93999958,4.010000229,51.18000031,4.159999847,-6.019999981,3.980000019,67.5,4.690000057,130.1000061,4.400000095,83.12000275,4.670000076,155.4499969,6.369999886,399.5799866,5.369999886,234.1799927,5.949999809,339.5100098,4.900000095,181.1799927,6.820000172,584.0700073
4.610000134,134.1499939,4.320000172,60.5,4.210000038,83.15000153,3.880000114,24.63999939,3.329999924,-6.71999979,3.430000067,15.98999977,4.440000057,94.48000336,4.119999886,46.56999969,4.429999828,114.7399979,6,349.8099976,5.699999809,307.1300049,6.059999943,361.9200134,5.619999886,260.7999878,6.960000038,649.3599854
5.389999866,210.6799927,5.03000021,152.6199951,5.25,219.3099976,4.429999828,87.94999695,3.99000001,-5.159999847,3.789999962,46.88999939,4.690000057,122.5100021,4.679999828,109.1600037,4.579999924,141.25,5.760000229,330.4100037,5.809999943,334.25,6.190000057,384.9599915,5.760000229,308.3800049,6.559999943,584.4500122
5.039999962,181.8600006,4.679999828,99.16000366,4.559999943,129.5700073,4.349999905,71.25,4.25,-5.360000134,3.920000076,52.88999939,4.679999828,134.3099976,4.71999979,94.73000336,4.699999809,157,5.440000057,259.5899963,5.820000172,331.6600037,6.260000229,409.9500122,5.710000038,293.4100037,6.5,543.4000244
4.150000095,83.97000122,4.150000095,43.04000092,4.5,111,4.610000134,78.81999969,4.21999979,-5.739999771,4.130000114,67.25,4.920000076,157.75,4.699999809,86.04000092,4.699999809,159.3800049,5.28000021,224.9499969,5.670000076,298.6400146,6.25,430.3699951,5.900000095,308.980011,6.440000057,537.2700195
3.25,2.74000001,2.700000048,-6.670000076,3.099999905,-2.950000048,2.900000095,-1.379999995,3.039999962,-5.619999886,3.119999886,12.52000046,3.640000105,21.44000053,3.5,4.710000038,3.799999952,46.68000031,4.360000134,115.9100037,4.380000114,99.75,4.769999981,152.8800049,4.539999962,125.3600006,5.449999809,304.980011
4.28000021,53.22000122,4.289999962,49.93999863,4.570000172,93.62999725,4.230000019,67.62999725,3.569999933,-5.320000172,1.980000019,-4.440000057,4.630000114,91.31999969,3.339999914,-3.329999924,3.420000076,1.320000052,3.960000038,41.29999924,6.03000021,326.9500122,5.28000021,224.1199951,5.21999979,201.0299988,4.579999924,135.5700073
4.710000038,150,4.710000038,131.2899933,4.769999981,170.6999969,4.960000038,177.9600067,4.199999809,-5.670000076,3.119999886,-5.070000172,4.730000019,150.2100067,4.820000172,114.3899994,4.610000134,109.7699966,4.760000229,146.5899963,5.46999979,290.8599854,5.71999979,287.7999878,6.480000019,397.0599976,5.519999981,287.5100098
5.630000114,268.9700012,5.349999905,254.3300018,5.110000134,215.7899933,5.190000057,178.1199951,4.949999809,-6.230000019,4.369999886,88.37000275,4.25,71.88999939,4.53000021,109.1699982,4.019999981,66.41999817,5.130000114,180.7599945,4.880000114,181.6100006,5.110000134,176.6999969,5.710000038,317.5899963,4.949999809,197.25
5.400000095,195.0899963,4.869999886,186.4400024,4.849999905,198.0200043,5.059999943,159.2299957,4.340000153,-5.340000153,4.099999905,69.91999817,4.150000095,61.09000015,4.610000134,108.5500031,3.819999933,36.50999832,5.039999962,160.1100006,4.71999979,161.9100037,4.900000095,134.8800049,5.539999962,260.7000122,4.929999828,195.9100037
5.320000172,194.8899994,4.989999771,194.8999939,4.980000019,179.1199951,4.579999924,97.83999634,4.400000095,-6.070000172,3.779999971,31.60000038,3.670000076,35.84999847,4.139999866,69.94999695,3.559999943,16.19000053,4.539999962,99.05999756,4.480000019,133.5899963,4.449999809,94.83000183,4.71999979,141.1600037,4.570000172,156.8399963
5.099999905,209.1900024,5.380000114,226.9499969,5.730000019,258.6700134,5.690000057,258.980011,4.820000172,-5.929999828,4.309999943,102.4899979,3.839999914,61.04000092,4.909999847,158.4900055,4.090000153,64.55000305,5.400000095,208.6699982,5.070000172,217.0399933,4.929999828,182.3899994,5.599999905,265.75,5.019999981,221.1499939
5.199999809,195.2599945,5.150000095,162.1199951,5.71999979,266.25,5.360000134,253.2799988,4.849999905,-5.130000114,4.869999886,140.0500031,5.659999847,251.8099976,5.309999943,236.0299988,5.550000191,210.4799957,6.019999981,304.1099854,6.440000057,421.2799988,6.019999981,358.25,6.349999905,436.1099854,5.809999943,383.4299927
5.639999866,234.8600006,5.340000153,168.9400024,5.679999828,266.5100098,5.21999979,167.8099976,5.78000021,225.4199982,5.599999905,217.2599945,5.980000019,273.8599854,5.179999828,198.8000031,5.380000114,216.5599976,5.989999771,278.1400146,6.059999943,326.1000061,6.739999771,459.8999939,6.329999924,411.3900146,6.440000057,383.9599915
5.940000057,259.8800049,5.199999809,145.6699982,5.03000021,151.6999969,4.889999866,128.9499969,5.619999886,200.75,4.650000095,90.31999969,5.820000172,260.75,5.269999981,200.9400024,5.159999847,166.7599945,5.619999886,220.1000061,6.579999924,427.480011,6.579999924,435.5499878,6.610000134,393.7200012,6.170000076,363.2799988
6.400000095,342.8900146,5.980000019,259.2900085,6.320000172,392.7900085,6.190000057,334.5700073,5.78000021,275.9599915,5.900000095,265.480011,6.690000057,462.3299866,6.019999981,323.9299927,6.039999962,351.7399902,6.559999943,421.1199951,7.610000134,714.3300171,7.409999847,655.5,7.400000095,628.960022,7.079999924,624.2199707
5.909999847,325.1600037,5.550000191,214.5200043,6.380000114,412.7000122,6.199999809,375.7900085,6.039999962,366.5,5.519999981,216.9299927,6.440000057,471.8599854,6.46999979,389.8800049,6.019999981,321.1799927,6.409999847,387.519989,7.230000019,623.2800293,7.630000114,778.3400269,7.340000153,660.210022,6.75,596.1599731
6.690000057,471.2099915,6.079999924,302.2000122,5.360000134,220.4700012,6.079999924,333,5.889999866,334.9899902,5.769999981,238.5500031,6.46999979,419.9400024,6.099999905,309.4400024,6.050000191,299.3299866,5.840000153,291.3099976,6.840000153,464.8800049,6.539999962,409.0400085,6.389999866,367.9299927,6.170000076,378.6000061
6.690000057,422.7900085,6.360000134,331.9700012,5.75,228.8800049,5.400000095,181.2899933,5.829999924,262.6499939,5.829999924,228.0399933,5.659999847,228.4600067,5.179999828,112.7600021,5.090000153,103.1299973,5.449999809,225.3800049,5.769999981,213.8500061,5.630000114,188.5500031,5.949999809,291.3200073,5.5,279.8099976
5.210000038,175.2100067,4.949999809,99.36000061,4.820000172,106.5800018,5.059999943,129.2899933,4.920000076,84.23000336,4.53000021,58.77000046,5.239999771,143.1900024,4.909999847,117.3099976,4.690000057,80.69000244,4.760000229,61.93999863,5.5,188.9499969,4.960000038,159.2799988,5.119999886,125.5299988,4.599999905,80.33000183
4.539999962,96.58000183,4.389999866,37.86000061,4.369999886,80.91999817,4.239999771,60.95999908,4.429999828,41.49000168,3.579999924,1.730000019,4.610000134,107.3499985,4.179999828,74.86000061,4.090000153,51.11999893,4.409999847,72.65000153,5.179999828,199.4299927,4.789999962,158.6999969,4.769999981,115.2399979,4.519999981,121.2600021
4.389999866,77.33999634,4.25,20.75,4.300000191,74.23000336,4.420000076,86.93000031,4.400000095,62.59999847,3.950000048,43.83000183,4.960000038,112.3700027,4.489999771,79.66999817,4.619999886,91.26000214,4.570000172,112.6200027,5.199999809,179.8399963,5.25,196.6100006,5.760000229,256.2900085,5.110000134,223.1499939
4.849999905,133.1799927,3.940000057,32.06999969,4.75,107.9700012,4.420000076,57.91999817,4.610000134,108.0100021,4.539999962,95.80000305,4.75,111.8399963,4.699999809,90.56999969,4.789999962,126.5400009,5.25,215.8600006,5.309999943,216.0800018,5.71999979,244.8500061,6.159999847,370.3299866,5.75,318.6700134
4.349999905,78.12000275,3.960000038,19.51000023,4.070000172,39.41999817,4.349999905,26.30999947,4.070000172,50.68000031,4.269999981,56.43999863,4.190000057,26.39999962,4.130000114,32.43999863,4.409999847,39.18999863,5,145.5700073,4.699999809,109.9899979,4.980000019,159.3300018,4.980000019,178.9900055,5.150000095,222.4900055
4.440000057,80.12000275,4.179999828,30.10000038,4.070000172,4.800000191,4,32.45000076,3.74000001,23.10000038,3.809999943,24.71999931,3.859999895,38.18999863,3.859999895,5.349999905,3.980000019,35.11999893,4.400000095,93.37000275,4.659999847,101.8399963,4.610000134,133.2899933,4.840000153,162.7899933,4.849999905,149.1999969
4.789999962,130.6999969,5.079999924,149.7700043,4.96999979,164.3300018,5.019999981,154.9400024,5.210000038,238.9400024,4.989999771,171.6000061,4.639999866,138.8099976,5.329999924,191.3399963,5.300000191,225.6000061,6.099999905,339.4299927,5.699999809,320.5799866,6.150000095,397.2600098,6.070000172,409.1199951,5.789999962,299.5299988
5.360000134,202.0800018,5.449999809,221.4799957,5.420000076,257.4200134,5.760000229,280.4400024,5.5,277.6099854,5.769999981,291.8800049,4.96999979,128.1799927,5.360000134,208.3999939,5.349999905,219.7100067,6.829999924,451.9899902,6.079999924,393.0899963,5.789999962,298.9899902,6.159999847,334.4299927,5.010000229,186.3099976
4.190000057,71.12999725,4.519999981,92.12000275,4.050000191,61.86999893,4.28000021,87.01000214,4.190000057,59.36999893,4.699999809,122.3000031,3.190000057,27.88999939,3.710000038,32.09000015,3.809999943,19.77000046,5.170000076,166.8899994,4.21999979,92.27999878,4.210000038,41.15999985,4.130000114,62.63999939,3.900000095,38.09000015
1.519999981,-1.620000005,2.74000001,-5.909999847,1.179999948,-0.02,2.569999933,-2.75,2.589999914,-3.970000029,3.089999914,-2.849999905,1.879999995,-0.930000007,2.539999962,-1.049999952,2.829999924,-2.109999895,3.25999999,-1.210000038,2.180000067,-4.590000153,3.079999924,-7.130000114,3.25999999,-1.049999952,3.49000001,1.870000005
1.720000029,-1.5,2.809999943,-4.210000038,2.299999952,-0.029999999,3.089999914,-1.570000052,2.910000086,-2.809999943,3.039999962,-1.620000005,2.880000114,-1.019999981,3.289999962,-1.480000019,3.289999962,-0.959999979,3.599999905,1.970000029,3.50999999,-3.700000048,3.920000076,14.15999985,4.269999981,50.29999924,4.349999905,63.93000031
3.920000076,23.36000061,3.460000038,-0.930000007,4.840000153,116.9100037,3.619999886,1.330000043,3.430000067,-2.529999971,3.869999886,8.56000042,3.059999943,-1.50999999,3.920000076,9.140000343,4.139999866,44.86000061,4.800000191,101.2200012,4.010000229,25.51000023,4.53000021,93.73000336,4.800000191,109.8000031,5.130000114,129.4600067
5.800000191,222.8500061,4.150000095,46.13000107,5.46999979,204.6900024,4.460000038,47.15000153,4.150000095,21.02000046,4.329999924,68.47000122,3.690000057,12.57999992,3.640000105,-4.550000191,3.349999905,20.51000023,4.190000057,58.06000137,3.25999999,-2.569999933,3.089999914,-0.5,3.75999999,17.73999977,4.21999979,23.01000023
5.289999962,180.2700043,4.369999886,54.31999969,4.559999943,99.66999817,3.900000095,25.76000023,3.440000057,-2.480000019,3.960000038,28.77000046,4,2.079999924,2.910000086,-1.679999948,2.609999895,-0.899999976,3.640000105,-5.190000057,2.99000001,-0.970000029,3.130000114,-2.160000086,3.349999905,0.99000001,3.980000019,43.25
5.789999962,253.2100067,4.420000076,46.54000092,5.070000172,143.8800049,3.579999924,19.25,3.289999962,-1.970000029,3.059999943,0.610000014,3.170000076,-2.569999933,2.799999952,-1.159999967,2.309999943,-0.819999993,2.680000067,-2.160000086,2.75,-1.049999952,3.220000029,-3.410000086,3.569999933,-1,3.680000067,21.32999992
6.119999886,339.0799866,4.659999847,99.97000122,5.900000095,314.1099854,3.539999962,-0.720000029,3.470000029,-2.99000001,3.099999905,-1.460000038,4.880000114,89.94000244,2.829999924,-1.399999976,3.650000095,-0.540000021,3.730000019,2.670000076,3.210000038,-0.970000029,3.00999999,-1.799999952,4.079999924,50.27000046,4.110000134,44.70000076
6.599999905,376.5499878,5.380000114,211.8399963,5.010000229,174.9100037,5.309999943,182.5,5.059999943,104.75,3.480000019,-3.430000067,4.639999866,98.02999878,3.24000001,-2.420000076,2.539999962,-1.870000005,3.410000086,-5.519999981,4.71999979,73.95999908,3.619999886,18.57999992,3.529999971,-3.619999886,3.890000105,30.39999962
6.489999771,411.230011,5.940000057,292.0100098,5.610000134,270.1300049,5.679999828,274.7799988,5.519999981,232.7100067,4.78000021,122.0100021,4.949999809,159.9900055,4.980000019,93.73000336,4.480000019,77.68000031,4.25,40.84000015,5.630000114,253.0800018,4.980000019,167.2200012,4.960000038,135.6499939,4.760000229,135.3399963
6.340000153,390.5599976,5.960000038,309.1900024,6.96999979,515.4500122,6.510000229,435.75,5.960000038,321.2000122,5.010000229,154.6600037,6.25,375.3299866,5.920000076,295.3200073,5.610000134,220.8300018,5.980000019,291.5499878,6.769999981,436.4500122,7.039999962,584.3499756,5.869999886,272.4100037,6.369999886,352.1499939
5.920000076,331.6600037,5.329999924,180.5200043,5.480000019,266.3800049,5.75,263.8200073,4.929999828,113.5100021,4.53000021,89.16999817,5.28000021,201.1000061,4.78000021,115.2600021,5.059999943,153.6999969,5.079999924,169.2299957,6.179999828,410.2200012,5.840000153,310.4200134,5.949999809,296.1300049,5.420000076,215.9299927
5.409999847,219.3399963,5.150000095,166.8399963,5.539999962,225.3399963,4.869999886,132.0599976,4.429999828,73.01999664,4.070000172,39.25999832,5.449999809,226.6399994,4.599999905,106.3099976,4.349999905,63.36999893,4.650000095,96.5,5.650000095,274.8699951,5.480000019,245.9100037,5.480000019,194.8800049,4.989999771,121.8300018
4.079999924,20.95000076,2.789999962,5.210000038,4.329999924,57.31999969,3.019999981,0.140000001,2.609999895,6.639999866,3.930000067,2.119999886,4.579999924,109.7799988,4.019999981,47.81000137,3.599999905,-1.169999957,4.110000134,31.89999962,4.449999809,88.47000122,4.510000229,96.25,4.769999981,86.44999695,4.800000191,84.25
3.450000048,-2.49000001,2.849999905,-2.680000067,3.720000029,11.97999954,2.799999952,-1.080000043,2.670000076,-2.480000019,2.680000067,-0.980000019,3.859999895,34.49000168,2.809999943,-3.730000019,2.519999981,-0.949999988,3.809999943,26.81999969,4.139999866,56.38000107,3.660000086,25.32999992,4.059999943,16.85000038,4.510000229,50.72000122
4.650000095,72.51000214,4.519999981,40.66999817,4.320000172,56.5,3.910000086,13.22000027,3.710000038,0.090000004,3.289999962,-0.920000017,3.730000019,25.75,3.319999933,-1.139999986,3.24000001,-1.340000033,4.239999771,54.09999847,3.599999905,8.31000042,4.010000229,39.20000076,4.570000172,57.75999832,4.570000172,87.52999878
4.099999905,45.09000015,3.950000048,17.39999962,4.349999905,53.25999832,3.299999952,-1.120000005,3.799999952,7.710000038,3.609999895,4.829999924,4.239999771,35.56999969,4.03000021,22.78000069,4.309999943,36.20999908,4.96999979,120.9899979,4.579999924,30.47999954,4.860000134,114.8499985,4.869999886,114.2099991,4.800000191,141.3600006
4.659999847,94.51000214,4.079999924,42.95000076,4.460000038,38.36000061,3,-1.120000005,4.010000229,20.07999992,4.179999828,54.68999863,4.630000114,86.70999908,4.199999809,36.22999954,4.420000076,61.97999954,5.5,193.3500061,4.889999866,147.1499939,5.300000191,233.1900024,5.210000038,215.8500061,5.550000191,256.8599854
6.400000095,382.8399963,5.829999924,279.8399963,5.739999771,248.1600037,3.529999971,-1.049999952,4.829999924,126.0100021,5.119999886,170.0200043,5.079999924,155.6199951,5,157.6499939,4.96999979,150.9700012,5.119999886,160.5599976,4.519999981,91.66000366,5.369999886,227.0399933,5.5,254.25,5.679999828,287.2900085
6.820000172,513.4799805,6.909999847,469.1700134,5.599999905,258.4100037,5.480000019,135.6900024,5.789999962,287.8399963,5.760000229,273.2600098,6.039999962,291.7099915,5.78000021,283.7799988,5.210000038,166.5500031,5.059999943,149.6100006,5.079999924,161.1300049,5.670000076,239.1399994,6.150000095,345.5899963,6.010000229,357.5799866
5.460000038,224.1900024,5.260000229,185.9299927,4.75,118.6699982,4.489999771,77,4.699999809,121.3300018,5.039999962,157.5899963,4.610000134,114.5899963,4.730000019,129.1900024,4.409999847,80.41999817,4.429999828,81.63999939,4.920000076,142.9299927,5.329999924,196.4900055,5.409999847,202.3899994,5.590000153,288.9899902
4.980000019,114.8899994,4.860000134,68.29000092,3.970000029,16.47999954,4.28000021,57.56999969,4.460000038,71.13999939,4.349999905,42.25,4.260000229,37.49000168,4.309999943,29.59000015,4.409999847,40.88000107,4.96999979,144.8500061,4.929999828,145.2700043,4.840000153,146.0700073,5.130000114,172.9100037,5.610000134,219.9299927
4.710000038,81.40000153,4.630000114,99.08999634,4.849999905,117.2600021,4.920000076,128.0399933,4.71999979,97.58999634,4.71999979,103.7300034,4.679999828,122.4199982,4.420000076,69.09999847,4.260000229,48.95999908,5.099999905,154.6199951,5.440000057,240.7700043,4.809999943,106.1200027,4.900000095,151.6199951,4.989999771,175.6699982
5.590000153,240.0099945,5.860000134,266.8999939,6.320000172,389.4500122,5.760000229,254.1399994,5.489999771,204.6199951,5.230000019,173.0599976,7.110000134,544.5800171,5.670000076,262.480011,5.630000114,201.9900055,5.53000021,237.4499969,6.829999924,575.9199829,6.639999866,507.4299927,6.679999828,467.1099854,6.130000114,377.3900146
7.659999847,665.4199829,8.470000267,911.2999878,7.860000134,821.4199829,7.550000191,646.289978,7.059999943,493.0799866,6.28000021,317.4599915,8.229999542,952.6300049,7.949999809,745.7299805,7.25,513.5599976,7.699999809,657.0200195,8.449999809,1045.069946,8.739999771,1071.140015,8.149999619,803.25,7.75,756.1099854
7.590000153,678.1699829,8.279999733,917.710022,8.220000267,939.1500244,7.869999886,678.7800293,7.150000095,603.960022,6.630000114,467.5700073,7.989999771,821.5700073,7.5,652.3599854,6.940000057,484.2999878,7.539999962,610.8400269,8.869999886,1155.890015,8.449999809,988.2000122,7.579999924,639.9799805,7.360000134,604.1199951
8.890000343,1095.98999,7.960000038,824.710022,8.039999962,878.8400269,7.699999809,749.7399902,7.480000019,615.5700073,7.159999847,610.4699707,8.279999733,895.5700073,7.489999771,628.0499878,7.860000134,713.0100098,8.100000381,732.3400269,9.329999924,1236.310059,7.980000019,838.0300293,8.699999809,1148.910034,7.460000038,630.5100098
7.070000172,536.4500122,6.429999828,412.0100098,7.190000057,644.5,6.519999981,404.6900024,6.300000191,373.2999878,5.989999771,313.7399902,7.769999981,761.1099854,7.260000229,550.960022,6.659999847,427.8599854,6.809999943,476.5299988,8.75,1082.359985,8.050000191,871.25,7.71999979,868.75,6.869999886,488.8900146
6.539999962,423.7200012,6.53000021,411.9599915,6.559999943,508.8200073,6.369999886,373.1499939,6.360000134,371.8200073,5.800000191,262.6499939,7.309999943,659.4699707,6.829999924,460.7600098,6.079999924,332.5299988,6.480000019,386.3299866,8.600000381,1051.819946,7.599999905,776.9500122,7.349999905,695.3099976,5.960000038,348.4100037
7.199999809,586.4799805,6.570000172,414.7900085,6.789999962,543.4000244,6.920000076,503,6.369999886,371.8399963,6.150000095,339.2000122,7.639999866,734.9099731,6.869999886,490.7200012,6.75,473.9299927,7.03000021,508.3399963,8.920000076,1112.869995,7.769999981,792.5999756,7.96999979,893.9699707,6.989999771,574.8099976
7.03000021,541.4400024,6.53000021,408.269989,6.630000114,495.3299866,6.920000076,523.0800171,6.099999905,329.3099976,5.409999847,197.3899994,7.230000019,617.8900146,6.28000021,382.1199951,6.679999828,473.6099854,6.900000095,515.0300293,7.880000114,901.8400269,7.409999847,676.8099976,7.400000095,690.0300293,6.389999866,442.4700012
6.610000134,431.5,6.159999847,334.2200012,6.699999809,511.3299866,6.909999847,529.1699829,6.119999886,361.730011,6.150000095,338.3200073,7.119999886,597.1500244,6.449999809,391.0499878,6.050000191,339.8399963,6.579999924,410.6199951,8.020000458,892.75,7.539999962,724.5700073,7.320000172,617.9299927,5.909999847,319.3599854
6.230000019,360.6499939,6.170000076,344.0899963,6.420000076,448.2000122,6.940000057,526.7600098,5.889999866,330.2399902,5.75,276.1600037,6.940000057,531.1300049,6.039999962,313.9700012,6.269999981,382.480011,6.599999905,407.269989,7.369999886,700.2700195,6.639999866,466.4200134,7.190000057,610.4400024,6.079999924,381.3399963
5.769999981,292.0799866,5.889999866,303.9599915,6.429999828,433.2099915,6.449999809,438.8399963,5.570000172,274.1000061,5.159999847,195.2100067,6.690000057,483.3399963,5.980000019,311.4100037,6.309999943,381.019989,6.320000172,365.8999939,7.400000095,734.7199707,6.71999979,502.5400085,6.949999809,544.6799927,5.900000095,344.0700073
6.710000038,444.0700073,6.53000021,429.6400146,6.78000021,494.5700073,6.840000153,508.2099915,5.710000038,290.9500122,5.039999962,170.8200073,6.670000076,450.4200134,5.579999924,233.5599976,6.579999924,458.9700012,6.690000057,439.2099915,7.650000095,823.8099976,6.46999979,422.6300049,7.389999866,667.539978,6.579999924,462.9400024
6.190000057,380.3500061,6.400000095,394.2200012,6.679999828,481.2099915,6.650000095,463.2099915,6.170000076,388,5.179999828,178.0099945,5.96999979,320.1499939,5.019999981,177.8800049,6.489999771,446.7200012,6.840000153,449.6700134,7.159999847,679.3699951,6.320000172,389.3500061,6.989999771,544.1599731,6.510000229,460.9899902
5.539999962,203.5500031,5.769999981,237.25,6.199999809,418.0499878,6.869999886,522.3699951,6.809999943,543.6300049,6.090000153,332.4200134,7.010000229,533.3300171,6.380000114,416.1600037,5.940000057,314.7099915,6.239999771,410.7999878,7.610000134,815.3800049,7.170000076,636.5700073,6.150000095,372.3399963,6.179999828,383.5299988
6.440000057,383.5299988,6.25,343.5400085,6.630000114,487.8999939,6.900000095,456.4400024,7.019999981,588.3300171,6.489999771,438.8800049,7.610000134,776.2800293,7.019999981,587.8200073,6.489999771,410.6199951,5.96999979,319.7399902,8.149999619,907.4000244,8.220000267,870.2700195,6.869999886,523.7600098,7.480000019,712.8599854
6.690000057,445.7600098,6.460000038,395.480011,6.909999847,581.460022,6.909999847,541.5999756,7.199999809,630,6.21999979,390.4899902,7.590000153,752,7.829999924,696.4899902,6.920000076,503.1300049,7.010000229,548.2999878,8.329999924,1023.640015,8.409999847,989.25,7.139999866,544.4799805,7.539999962,693.6900024
6.159999847,332.6600037,6.429999828,413.0899963,6.630000114,505.8800049,6.809999943,500.3599854,7.25,671.3099976,6.400000095,429.9500122,7.510000229,687.539978,7.789999962,702.0599976,6.440000057,372,7.230000019,606.2600098,7.679999828,868.3300171,7.619999886,769.4799805,6.539999962,409.7200012,7.039999962,517.1599731
6.539999962,420.3200073,6.78000021,502.9500122,6.980000019,625.2600098,7.070000172,554.2800293,7.210000038,704.0200195,6.699999809,513.8300171,7.920000076,889.4099731,7.679999828,758.4299927,6.440000057,430.5700073,7.429999828,704.6400146,8.420000076,1110.51001,8.210000038,994.1099854,7.25,565.7399902,7.75,729.25
7.070000172,514.0499878,7.269999981,619.7600098,7.369999886,684.0800171,7.289999962,641.2399902,7.400000095,741.7299805,7.260000229,663.0800171,7.989999771,919.710022,7.690000057,818.210022,7.389999866,696.2399902,7.949999809,717.539978,8.170000076,1087.329956,8.489999771,966.9099731,7.360000134,644.5300293,8.369999886,971.6199951
6.78000021,448.230011,7,574.6900024,6.920000076,557.039978,6.860000134,493.0499878,7.099999905,642.4199829,6.5,461.1700134,7.190000057,643.4400024,6.840000153,566.2199707,6.349999905,401.7200012,7.389999866,523.789978,7.5,813.1699829,7.400000095,595.7000122,6.659999847,474.0899963,7.53000021,711.4299927
6.260000229,368.1600037,7.28000021,622.1500244,7,616.7999878,7.179999828,606.2000122,6.78000021,558.7299805,6.610000134,486.0700073,7.139999866,639.9400024,6.929999828,552.6699829,6.820000172,489.2900085,6.150000095,291.9700012,7.369999886,789.2199707,7.190000057,520.8099976,7.050000191,586.5,7.210000038,617.7199707
6.210000038,354.9899902,6.980000019,552.1099854,6.820000172,565.5700073,6.96999979,573.5700073,6.820000172,573.5499878,6.289999962,422.0400085,7.019999981,624.0999756,7.199999809,591.3800049,6.789999962,487.4500122,6.610000134,352.2099915,7.329999924,786.2299805,7.309999943,559.4000244,6.489999771,464.0400085,7.130000114,594.8599854
6.650000095,448.730011,7.050000191,612.9500122,6.929999828,554.289978,6.599999905,489,6.420000076,479.3699951,5.840000153,330.1300049,6.789999962,574.5100098,6.889999866,535.0599976,6.300000191,367.0499878,6.010000229,249.3500061,7.170000076,719.8300171,6.679999828,404.8900146,6.309999943,422.4400024,6.460000038,435.769989
6.659999847,455.2200012,7,568.0100098,6.900000095,546.7000122,6.670000076,479.1600037,6.78000021,565.0300293,6.309999943,426.6000061,6.889999866,594.8400269,6.900000095,553.0900269,6.389999866,357.1900024,6.230000019,298.75,7.139999866,738.2299805,6.940000057,484.1700134,6.46999979,451.1199951,6.880000114,528.0800171
6.829999924,471.5100098,7.079999924,552.9899902,7.699999809,779.5900269,7.179999828,611.9099731,7.170000076,690.9699707,6.860000134,586.3699951,7.570000172,772.4299927,7.349999905,690.25,6.630000114,430.1000061,6.590000153,353.3299866,7.570000172,850.539978,7.559999943,628.2000122,6.409999847,428.5299988,7.289999962,598.8699951
